InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Region,SpotPrice,Price,AvailabilityZone
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,CA,1.19,1.64,CA-MTL-1
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,CA,1.19,1.64,CA-MTL-2
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,CA,1.19,1.64,CA-MTL-3
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,CZ,1.19,1.64,EU-CZ-1
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,IS,1.19,1.64,EUR-IS-1
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,IS,1.19,1.64,EUR-IS-2
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,IS,1.19,1.64,EUR-IS-3
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,NL,1.19,1.64,EU-NL-1
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,NO,1.19,1.64,EU-SE-1
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,RO,1.19,1.64,EU-RO-1
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,SE,1.19,1.64,EU-SE-1
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,US,1.19,1.64,US-CA-1
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,US,1.19,1.64,US-CA-2
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,US,1.19,1.64,US-DE-1
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,US,1.19,1.64,US-GA-1
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,US,1.19,1.64,US-GA-2
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,US,1.19,1.64,US-IL-1
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,US,1.19,1.64,US-KS-1
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,US,1.19,1.64,US-KS-2
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,US,1.19,1.64,US-NC-1
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,US,1.19,1.64,US-TX-1
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,US,1.19,1.64,US-TX-2
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,US,1.19,1.64,US-TX-3
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,US,1.19,1.64,US-TX-4
1x_A100-80GB_SECURE,A100-80GB,1.0,8.0,80.0,A100-80GB,US,1.19,1.64,US-WA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,CA,2.38,3.24,CA-MTL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,CA,2.38,3.24,CA-MTL-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,CA,2.38,3.24,CA-MTL-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,CZ,2.38,3.24,EU-CZ-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,IS,2.38,3.24,EUR-IS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,IS,2.38,3.24,EUR-IS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,IS,2.38,3.24,EUR-IS-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,NL,2.38,3.24,EU-NL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,NO,2.38,3.24,EU-SE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,RO,2.38,3.24,EU-RO-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,SE,2.38,3.24,EU-SE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,2.38,3.24,US-CA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,2.38,3.24,US-CA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,2.38,3.24,US-DE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,2.38,3.24,US-GA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,2.38,3.24,US-GA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,2.38,3.24,US-IL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,2.38,3.24,US-KS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,2.38,3.24,US-KS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,2.38,3.24,US-NC-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,2.38,3.24,US-TX-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,2.38,3.24,US-TX-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,2.38,3.24,US-TX-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,2.38,3.24,US-TX-4
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,2.38,3.24,US-WA-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,CA,4.76,6.48,CA-MTL-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,CA,4.76,6.48,CA-MTL-2
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,CA,4.76,6.48,CA-MTL-3
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,CZ,4.76,6.48,EU-CZ-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,IS,4.76,6.48,EUR-IS-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,IS,4.76,6.48,EUR-IS-2
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,IS,4.76,6.48,EUR-IS-3
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,NL,4.76,6.48,EU-NL-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,NO,4.76,6.48,EU-SE-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,RO,4.76,6.48,EU-RO-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,SE,4.76,6.48,EU-SE-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,US,4.76,6.48,US-CA-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,US,4.76,6.48,US-CA-2
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,US,4.76,6.48,US-DE-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,US,4.76,6.48,US-GA-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,US,4.76,6.48,US-GA-2
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,US,4.76,6.48,US-IL-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,US,4.76,6.48,US-KS-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,US,4.76,6.48,US-KS-2
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,US,4.76,6.48,US-NC-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,US,4.76,6.48,US-TX-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,US,4.76,6.48,US-TX-2
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,US,4.76,6.48,US-TX-3
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,US,4.76,6.48,US-TX-4
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,US,4.76,6.48,US-WA-1
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,CA,9.52,12.96,CA-MTL-1
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,CA,9.52,12.96,CA-MTL-2
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,CA,9.52,12.96,CA-MTL-3
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,CZ,9.52,12.96,EU-CZ-1
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,IS,9.52,12.96,EUR-IS-1
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,IS,9.52,12.96,EUR-IS-2
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,IS,9.52,12.96,EUR-IS-3
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,NL,9.52,12.96,EU-NL-1
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,NO,9.52,12.96,EU-SE-1
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,RO,9.52,12.96,EU-RO-1
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,SE,9.52,12.96,EU-SE-1
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,US,9.52,12.96,US-CA-1
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,US,9.52,12.96,US-CA-2
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,US,9.52,12.96,US-DE-1
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,US,9.52,12.96,US-GA-1
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,US,9.52,12.96,US-GA-2
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,US,9.52,12.96,US-IL-1
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,US,9.52,12.96,US-KS-1
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,US,9.52,12.96,US-KS-2
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,US,9.52,12.96,US-NC-1
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,US,9.52,12.96,US-TX-1
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,US,9.52,12.96,US-TX-2
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,US,9.52,12.96,US-TX-3
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,US,9.52,12.96,US-TX-4
8x_A100-80GB_SECURE,A100-80GB,8.0,64.0,640.0,A100-80GB,US,9.52,12.96,US-WA-1
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,CA,,1.89,CA-MTL-1
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,CA,,1.89,CA-MTL-2
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,CA,,1.89,CA-MTL-3
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,CZ,,1.89,EU-CZ-1
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,IS,,1.89,EUR-IS-1
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,IS,,1.89,EUR-IS-2
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,IS,,1.89,EUR-IS-3
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,NL,,1.89,EU-NL-1
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,NO,,1.89,EU-SE-1
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,RO,,1.89,EU-RO-1
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,SE,,1.89,EU-SE-1
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,US,,1.89,US-CA-1
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,US,,1.89,US-CA-2
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,US,,1.89,US-DE-1
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,US,,1.89,US-GA-1
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,US,,1.89,US-GA-2
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,US,,1.89,US-IL-1
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,US,,1.89,US-KS-1
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,US,,1.89,US-KS-2
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,US,,1.89,US-NC-1
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,US,,1.89,US-TX-1
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,US,,1.89,US-TX-2
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,US,,1.89,US-TX-3
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,US,,1.89,US-TX-4
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,80.0,A100-80GB-SXM,US,,1.89,US-WA-1
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,CA,,3.78,CA-MTL-1
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,CA,,3.78,CA-MTL-2
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,CA,,3.78,CA-MTL-3
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,CZ,,3.78,EU-CZ-1
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,IS,,3.78,EUR-IS-1
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,IS,,3.78,EUR-IS-2
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,IS,,3.78,EUR-IS-3
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,NL,,3.78,EU-NL-1
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,NO,,3.78,EU-SE-1
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,RO,,3.78,EU-RO-1
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,SE,,3.78,EU-SE-1
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,US,,3.78,US-CA-1
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,US,,3.78,US-CA-2
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,US,,3.78,US-DE-1
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,US,,3.78,US-GA-1
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,US,,3.78,US-GA-2
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,US,,3.78,US-IL-1
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,US,,3.78,US-KS-1
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,US,,3.78,US-KS-2
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,US,,3.78,US-NC-1
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,US,,3.78,US-TX-1
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,US,,3.78,US-TX-2
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,US,,3.78,US-TX-3
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,US,,3.78,US-TX-4
2x_A100-80GB-SXM_SECURE,A100-80GB-SXM,2.0,32.0,160.0,A100-80GB-SXM,US,,3.78,US-WA-1
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,CA,,7.56,CA-MTL-1
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,CA,,7.56,CA-MTL-2
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,CA,,7.56,CA-MTL-3
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,CZ,,7.56,EU-CZ-1
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,IS,,7.56,EUR-IS-1
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,IS,,7.56,EUR-IS-2
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,IS,,7.56,EUR-IS-3
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,NL,,7.56,EU-NL-1
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,NO,,7.56,EU-SE-1
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,RO,,7.56,EU-RO-1
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,SE,,7.56,EU-SE-1
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,US,,7.56,US-CA-1
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,US,,7.56,US-CA-2
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,US,,7.56,US-DE-1
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,US,,7.56,US-GA-1
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,US,,7.56,US-GA-2
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,US,,7.56,US-IL-1
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,US,,7.56,US-KS-1
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,US,,7.56,US-KS-2
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,US,,7.56,US-NC-1
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,US,,7.56,US-TX-1
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,US,,7.56,US-TX-2
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,US,,7.56,US-TX-3
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,US,,7.56,US-TX-4
4x_A100-80GB-SXM_SECURE,A100-80GB-SXM,4.0,64.0,320.0,A100-80GB-SXM,US,,7.56,US-WA-1
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,CA,,15.12,CA-MTL-1
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,CA,,15.12,CA-MTL-2
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,CA,,15.12,CA-MTL-3
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,CZ,,15.12,EU-CZ-1
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,IS,,15.12,EUR-IS-1
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,IS,,15.12,EUR-IS-2
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,IS,,15.12,EUR-IS-3
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,NL,,15.12,EU-NL-1
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,NO,,15.12,EU-SE-1
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,RO,,15.12,EU-RO-1
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,SE,,15.12,EU-SE-1
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,US,,15.12,US-CA-1
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,US,,15.12,US-CA-2
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,US,,15.12,US-DE-1
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,US,,15.12,US-GA-1
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,US,,15.12,US-GA-2
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,US,,15.12,US-IL-1
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,US,,15.12,US-KS-1
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,US,,15.12,US-KS-2
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,US,,15.12,US-NC-1
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,US,,15.12,US-TX-1
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,US,,15.12,US-TX-2
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,US,,15.12,US-TX-3
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,US,,15.12,US-TX-4
8x_A100-80GB-SXM_SECURE,A100-80GB-SXM,8.0,128.0,640.0,A100-80GB-SXM,US,,15.12,US-WA-1
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,CA,,0.44,CA-MTL-1
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,CA,,0.44,CA-MTL-2
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,CA,,0.44,CA-MTL-3
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,CZ,,0.44,EU-CZ-1
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,IS,,0.44,EUR-IS-1
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,IS,,0.44,EUR-IS-2
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,IS,,0.44,EUR-IS-3
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,NL,,0.44,EU-NL-1
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,NO,,0.44,EU-SE-1
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,RO,,0.44,EU-RO-1
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,SE,,0.44,EU-SE-1
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,US,,0.44,US-CA-1
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,US,,0.44,US-CA-2
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,US,,0.44,US-DE-1
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,US,,0.44,US-GA-1
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,US,,0.44,US-GA-2
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,US,,0.44,US-IL-1
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,US,,0.44,US-KS-1
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,US,,0.44,US-KS-2
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,US,,0.44,US-NC-1
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,US,,0.44,US-TX-1
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,US,,0.44,US-TX-2
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,US,,0.44,US-TX-3
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,US,,0.44,US-TX-4
1x_A40_SECURE,A40,1.0,9.0,48.0,A40,US,,0.44,US-WA-1
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,CA,,0.88,CA-MTL-1
